ваам эвычагты элӄылинытык айвачыӈӄач уйӈэ ръэт лёӈръэтатыльын	в а а м _ э в ы ч а г т ы _ э л ӄ ы л и н ы т ы к _ а й в а ч ы ӈ ӄ а ч _ у й ӈ э _ р ъ э т _ л ё ӈ р ъ э т а т ы л ь ы н _
ӈоонрэ лм айгысӄыӈӄачьым лымынкыри галгиръэтатлялен	ӈ о о нрэ _ л м _ а й г ы с ӄ ы ӈ ӄ а ч ь ы м _ л ы м ы н к ы р и  _ г а л г и р ъ э т а т л я л е н _
наӄам ээк нывитъытэлпыӄин	н а ӄам _ э э к _ н ы в и т ъ ы т э л п ы ӄ и н _
пэлӄынтэнмык визьдикотетыӈ	п э л ӄ ы н т э н м ы к _ в и з ь д и к о т е т ы ӈ _
энмыгэӈкы нытваӄаат	э н м ы г э ӈ кы _ н ы т в а ӄ а а т _
гырголягты наакатваӄаат	г ы р г о лягты _ н а а к а т в а ӄ а а т _
ныӈыръатваӄаат танӈыта	н ы ӈ ы р ъ а т в а ӄ а а т _ т а н ӈ ы т а _
миӈкыри мынинмыкъыма	м иӈкыри _ м ы н и н м ы к ъ ы м а _
тивын очоча	т и в ын _ о ч о ч а _
этъопэл ӈоонрэ айгыпы мынлельэнмык	э т ъ о п эл _ ӈ о о н р э _ а й г ы п ы _ м ы н л е л ь э н м ы к _
миӈкы винвыт эвын мытрайъоӈына мытрантымӈэвӈӈоӈын мынкынпыткольатыӈӈомыкъым	м и ӈ к ы _ в и н в ы т _ э в ы н _ м ы т р а й ъ о ӈ ы н а _ м ы т р а н т ы м ӈ э в ӈ ӈ о ӈ ын _ м ы н к ы н п ы т к о л ь а т ы ӈ ӈ о м ы к ъ ы м _
лгиэ’ӄээ’вкы вальын танӈочочьым тиквъэна	л г и э ’ ӄ э э ’ в к ы _ в а л ь ы н _ т а н ӈ о ч о ч ь ы м _ т и к в ъ э н а _
опопыӈа торгынан чинит ӄэнарэрыркынэтык йыӄӄэй ралмалявӈытык гымнан рэӄын ивык	о п о п ы ӈ а _ т о р г ы нан _ ч инит _ ӄ э н а р э р ы р к ы н э т ы к _ й ы ӄ ӄ э й _ р а л м а л я в ӈ ы т ы к _ г ы м н а н _ р э ӄ ы н  _ и в ы к _
ӄээӄын авъеткынка вэтчатвагъэм	ӄ э э ӄын _ а в ъ е т кынка _ в э т ч а т в а г ъ э м _
иквъиы’ма	и к в ъ и ы ’ м а _
ынӈин ӄыныгйивэтыркын миӈкыри нылеркын	ы н ӈ ин _ ӄ ы н ы г й и в э т ы р к ы н _ м и ӈ кыри _ н ы л е р к ы н _
ӄээӄын эвычагты айгыпы ӈэнри ваамъеквэ ӄойвыткыната тарӄойвыткыната мытлельэнмыкъым	ӄ э э ӄын _ э в ы ч а г т ы _ а й г ы п ы _ ӈ э н р и  _ в а а м ъ е к вэ _ ӄ о й в ы т к ы н а т а _ т а р ӄ о й в ы т к ы н а т а _ м ы т л е л ь э н м ы к ъ ы м _
чейвэ тъёпатын каӈкачгыргын	ч е й в э _ т ъ ё п а т ы н _ к а ӈ к а ч г ы р г ы н _
тэнкаӈкачгыргыкъыма туркэӈкэлетэ вээмӄэйчыку ачымъытъымыёлгычыкоеквэ мытляӈӈомыкъым тотръэт мытйъогъан	т э н к а ӈ к а ч г ы р г ы к ъ ы м а _ т у р к э ӈ к э л е т э _ в э э м ӄ э й ч ы к у _ а ч ы м ъ ы т ъ ы м ы ё л г ы ч ы к о е к в э _ м ы т л я ӈ ӈ о м ы к ъ ы м _ т о т р ъ э т _ м ы т й ъ о г ъ а н _
ынӄэн лыгэн ръэт мытыркылегъэнъым	ы н ӄ эн _ л ы г эн _ р ъ э т _ м ы т ы р к ы л е г ъ э н ъ ы м _
люут ӈэраӄычьэты ныкитэ мытынрынгиивын ковлёрвоор	л ю у т _ ӈ э р а ӄ ы ч ьэты _ н ы к и т э _ м ы т ы н р ы н г и и в ы н _ к о в л ё р в о о р _
наӄам ковлёрвыткольын галгэмытӄыталпыӈӈоленъым	н а ӄам _ к о в л ё р в ы т к о л ь ы н _ г а л г э м ы т ӄ ы т а л п ы ӈ ӈ о л е н ъ ы м _
ръэнут	р ъ энут _
вылгыкирзовыйчапокльынъыма эвтэ дžинчыӄонагыльын эвыр тэӈэвытӄэй тэгнъыӄэвъяӈӈогъан ыныки нъымытӄытэлпыгъан гаймаӈэн нъыӄитывъигъэн	в ы л г ы к и р з о в ы й ч а п о к л ь ы н ъ ы м а _ э в т э _ д ž и н ч ы ӄ о н а г ы л ь ы н _ э в ы р _ т э ӈ э в ы т ӄ э й _ т э г н ъ ы ӄ э в ъ я ӈ ӈ о г ъ а н _ ы н ы к и _ н ъ ы м ы т ӄ ы т э л п ы г ъ а н _ г а й м а ӈ э н _ н ъ ы ӄ и т ы в ъ и г ъ э н _
ытръэч	ы т р ъэч _
лыгъоравэтльана ӈавтыӈгъэ мачквичкакъым тэгнилгыӄин ӈэвысӄэт	л ы г ъ о р а в э т л ь а н а _ ӈ а в т ы ӈгъэ _ м а ч к в и ч к а к ъ ы м _ т э г н и л г ыӄин _ ӈ э в ысӄэт _
ынӄорыӈа ӄолетъылёӈа нэмэ чукоткагты етгъиы’м	ы н ӄ о р ы ӈ а _ ӄ о л е т ъ ы л ё ӈ а _ н э м э _ ч у к о т к а г т ы _ е т г ъ и ы ’ м _
игыт намӈылёгъан тумгэ	и г ы т _ н а м ӈ ы л ё г ъ ан _ т у м г э _
ы’мто гынин ӈэвъэн миӈкэмил вальын	ы ’ м т о  _ г ынин _ ӈ эвъэн _ м и ӈ к э м и л _ в а л ь ы н _
ии ытлён ынръам черитӄыльуӈэ	и и _ ы т л ён _ ы н р ъ а м _ ч е р и т ӄ ы л ь у ӈ э _
ӄонпы нилгытэвӄинэ	ӄ о н пы _ н и л г ы т э в ӄ и н э _
турыгъевкы ынкъам вулӄытвик ӄонпы нилгытэвӄин	т у р ы г ъ е вкы _ ы нкъам _ в у л ӄытвик _ ӄ о н пы _ н и л г ы т э в ӄ и н _
ӄэлёӄы’м эмнуӈкы гым гъурэтигымэ	ӄ э л ё ӄ ы ’ м  _ э м н уӈкы _ г ы м _ г ъ у р э т и г ы м э _
ытлыгыт ытльат ынӄэнэ нутэвги омрыквытгавыт	ы т л ы г ы т _ ы т л ь а т _ ы н ӄ э н э _ н у т э в г и _ о м р ы к в ы т г а в ы т _
нылгиныӈинӄинэ гаккантолен ынпычьын гымнин ынинэльын ынӄэнэ котыгыргинэ иvан	н ы л г и н ы ӈ и н ӄ и н э _ г а к к а н т о л е н _ ы н п ы ч ь ы н _ г ы м нин _ ы н и н э л ь ы н  _ ы н ӄ э н э _ к о т ы г ы р г и н э _ и v а н _
ынык ч ыныкъым гъэмэтыленъымэ ынпыӈэв гымнинэ нутэӈэвыт	ы н ы к _ ч _ ы н ы к ъ ы м _ г ъ э м э т ы л е н ъ ы м э _ ы н п ы ӈ э в _ г ы м н и н э _ н у т э ӈ э в ыт _
ынӄэнэ челг гачелгыръоленат гатъылыӈӈоленат	ы н ӄ э н э _ ч е л г _ г а ч е л г ы р ъ о л е н а т _ г а т ъ ы л ы ӈ ӈ о л е н а т  _
ынӄэн уйӈэ гэнъэллин гагалята алымы ӈавкэтльан	ы н ӄ эн _ у й ӈэ _ г э н ъ э л л и н _ г а г а л я т а _ а л ы м ы  _ ӈ а в к э т л ь а н  _
гымыкэ гымыкъымэ яачыкэнатэ	г ы м ы к э _ г ы м ы к ъ ы м э _ я а ч ы к э н а т э _
вытгытчьэн нэмыӄэйэ ӈээккэӄэй нэмыӄэйэ гагалялен	в ы т г ы т ч ь э н _ н э м ы ӄ э й э _ ӈ э э к к эӄэй _ н э м ы ӄ э й э _ г а г а л я л е н _
ынӄоры о’мрыӈа нагтоа’н	ы н ӄ о ры _ о ’ м р ы ӈ а _ н а г т о а ’ н _
гымнинэ игыткин чакэттомгыт ымыльо кымъытвальынтэъым	г ы м н и н э _ и г ы т к и н  _ ч а к э т т о м г ы т _ ы м ы л ь о _ к ы м ъ ы т в а л ь ы н т э ъ ы м _
галвавыӈӈолен ӄынвэт чейвыткук ынӄэнэ	г а л в а выӈӈолен _ ӄ ы н в э т _ ч е й в ы т к у к _ ы н ӄ э н э _
ымы э’чек выква вык ныквынтоӄэн ынӄэнэ	ы м ы _ э ’ ч е к _ в ы к в а _ в ы к _ н ы к в ы н т о ӄ э н _ ы н ӄ э н э _
э’чек выквыӄагтэ тэгнувъэлеӄин ытльата энанымӈыляквъэ ынӄэн	э ’ ч е к _ в ы к в ы ӄ а г т э _ т э г н у в ъ э л е ӄ и н _ ы т л ь а та _ э н а н ы м ӈ ы л я к в ъ э _ ы н ӄ э н  _
ӄытлыги выквылгыӄай тэгнувъэлеӄин тэгныкээӄин ынӄэнэ	ӄ ы т л ы ги _ в ы к в ы л г ы ӄ а й  _ т э г н у в ъ э л е ӄ и н _ т э г н ы к э э ӄ и н _ ы н ӄ э н э _
нивӄинъым ӄэлюӄ мури нылгиныӈинмури ныӈинмуриы’м ынӄэнэ ы’ттъыгрээн тынинтыгъэн выквылгыӄай	н и в ӄ и н ъ ы м _ ӄ э л ю ӄ _ м у р и _ н ы л г и н ы ӈ и н м у р и _ н ы ӈ и н м у р и ы ’ м _ ы н ӄ э н э _ ы ’ т т ъ ы г р э э н _ т ы н и н т ы г ъ э н _ в ы к в ы л г ы ӄ а й  _
уйӈэ эчимгъукыльымури ӄэлюӄ нэмыӄэйъым читъым ынӄэнэ тынэёлӄыльымэ ӈутку рэтлетъёлӄыл и’нничгэ и’нничгу гэтэйкытэ ынӄэн выквылгыӄай	у йӈэ _ э ч и м г ъ у к ы л ь ы м у р и _ ӄ э л ю ӄ _ н э м ы ӄ э й ъ ы м _ ч и т ъ ы м _ ы н ӄ э н э _ т ы н э ё л ӄ ы л ь ы м э _ ӈ у т ку _ р э т л е т ъ ё л ӄ ы л _ и ’ н н и ч г э _ и ’ н н и ч г у _ г э т э й к ы т э _ ы н ӄ э н  _ в ы к в ы л г ы ӄ а й  _
ынӄэнъым ынкъам гым итыкэ	ы н ӄ э н ъ ы м _ ынкъам _ г ы м _ и т ы к э _
чакэттомгыӄай уйӈэ гагаляленъым	ч а к э т т о м г ы ӄ а й _ у й ӈ э _ г а г а л я л е н ъ ы м _
гым ытльата гэнапытӄынлыватлен	г ым _ ы т л ь а та _ г э н а п ы т ӄ ы н л ы в а т л е н _
ынӄэнэ энмэч тъэргииӈит ӈэръамытлыӈгээӈэльэвымэ панэнаъым ынӄэн нылёойгым ытльак ынӄэн	ы н ӄ э н э _ э н м э ч _ т ъ э р г и и ӈ и т _ ӈ э р ъ а м ы т л ы ӈ г э э ӈ э л ь э в ы м э _ п а н э н а ъ ы м _ ы н ӄ э н  _ н ы л ё о й г ы м _ ы т л ь а к _ ы н ӄ э н  _
ялгытык ялгыт ныялгынморэ нытарагӄэнатъым йъэлыги гым ынӄэнэ ытльак тароӈыльын айколятльын нинививым	я л г ы т ы к _ я л г ы т _ н ы я л г ы н м о р э _ н ы т а р а г ӄ э н а т ъ ы м _ й ъ э л ы г и  _ г ы м _ ы н ӄ э н э _ ы т л ь а к _ т а р о ӈ ы л ь ы н _ а й к о л я т л ь ы н _ н и н и в и в ы м _
мэмэй аны мыммэмэа’к	м э м э й _ а н ы  _ м ы м м э м э а ’ к _
ӈэвэӄы’м нинивӄин	ӈ э в э ӄ ы ’ м  _ н и н и в ӄин _
аны евъев евъев	а ны _ е въев _ е въев _
гымъым ӄэлюӄ ынпыӈэвӄэйэ эпэӄэйъымэ ынӄэнэ ынпычьын чакыгэт гымыкытльэн энмэч ынанэ нэмыӄэй гэнмэйӈэвлинэтэ	г ы м ъ ы м _ ӄ э л ю ӄ _ ы н п ы ӈ э в ӄ э й э _ э п э ӄ э й ъ ы м э _ ы н ӄ э н э _ ы н п ы ч ь ы н _ ч а к ы г эт _ г ы м ы к ы т л ь э н _ э н м э ч _ ы н а н э _ н э м ы ӄ эй _ г э н м э й ӈ э в л и н э т э _
ӈирэчеӈэ ӄынутъымэ ганрагтатлен ынӄэн ӄлявыля тъэче эмӈинӄэгл эмнэнэнэльэъым ынӄэн ӄлявылтэ	ӈ и р э ч е ӈ э _ ӄ ы н у т ъ ы м э _ г а н р а гтатлен _ ы н ӄ э н  _ ӄ л я в ы л я _ т ъ э ч е  _ э м ӈ и н ӄ э г л _ э м н э н э н э л ь э ъ ы м _ ы н ӄ э н  _ ӄ л я в ы л т э _
ӄунэчеӈэ ы’ттъыёлкэнъым итыкэ ӄайвыквын ытри ӄайвыквыӈа	ӄ у н э ч е ӈ э _ ы ’ т т ъ ы ё л к э н ъ ы м _ и т ы к э _ ӄ а й в ы к в ы н _ ы т р и _ ӄ а й в ы к в ы ӈ а _
ӈинӄэгти ынан рымэйӈэвнинэт	ӈ и н ӄ э г ти _ ы н а н _ р ы м э й ӈ э в н и н э т  _
ӄоры нэмэӈэ уйӈэ нъэлык тумгытумъым нэмэ ынӄэнэ	ӄ о р ы _ н э м э ӈ э _ у й ӈ э _ н ъ э л ы к _ т у м г ы т у м ъ ы м _ н э м э _ ы н ӄ э н э _
нэмэ ганрагтатлен нэмэӈэ ӈиръэ ӈинӄэгти выквытыӈатъым льэтыӄай	н эмэ _ г а н р а гтатлен _ н э м э ӈ э _ ӈ и р ъ э  _ ӈ и н ӄ э г т и _ в ы к в ы т ы ӈ а т ъ ы м _ л ь э т ы ӄ а й _
янор омваамгыпы такчитэ лымэвыр афтобуча камаза трэлӄытгъэ элгыӄанъявэты	я н ор _ о м в а а м г ы п ы _ т а к ч и т э _ л ы м э в ыр _ а ф т о б у ч а _ к а м а з а _ т р э л ӄ ы т г ъ э _ э л г ы ӄ а н ъ я в э т ы _
илгыӄэнъевык ынкы н киткит тратвагъа тъэр ы’лёӈэт тратвагъа ӄэлюӄы’м гэмо гымнан титэ трэпириӈынэт въэӈэты	и л г ы ӄ э н ъ е в ы к _ ы н к ы _ н _ к и т к и т _ т р а т в а г ъа _ т ъ э р _ ы ’ л ё ӈ эт _ т р а т в а г ъа _ ӄ э л ю ӄ ы ’ м  _ г э м о _ г ы мнан _ т и т э _ т р э п и р и ӈ ы н э т _ в ъ э ӈ э т ы  _
ынӄоры въаӈгыпы въаӈгыпы ынкы трабилетынӈаа’ мачквагты	ы н ӄ о ры _ в ъ а ӈ г ы п ы _ в ъ а ӈ г ы п ы _ ы н к ы _ т р а б и л е т ы н ӈ а а ’ _ м а ч к в а г т ы _
мочквайпы трэриӈээ’ чанктпитирбургэты	м о ч к в а й п ы _ т р э р и ӈ э э ’ _ ч а н к т п и т и р б у р г э т ы _
ынкы трэльуӈынэт гымнинэт чакэттомгыӄай лярича ынкъам гымнин ӈавытлывэӄай vиталина	ы н к ы _ т р э л ь у ӈ ы н э т _ г ы м н и н э т _ ч а к э т т о м г ы ӄ а й _ л я р и ч а _ ынкъам _ г ы м н и н _ ӈ а в ы т л ы в э ӄ а й _ v и т а л и н а _
мэсӄээӄын ынкы мытратваа’ дианана транкалровӈынат лыгэн питиргоф тэӈимыръэнут мытрэгитэӈын	м э с ӄ э эӄын _ ы н к ы _ м ы т р а т в а а ’ _ д и а н а н а _ т р а н к а л р о в ӈ ы н а т _ л ы г эн _ п и т и р г о ф _ т э ӈ и м ыръэнут _ м ы т р э г и т э ӈ ы н _
лыгэнъым ынӄэн майӈынымэӈын чанктпитирбурк транкалровӈын	л ы г э н ъ ы м _ ы н ӄ э н  _ м а й ӈ ы н ы м э ӈ ы н _ ч а н к т п и т и р б у р к _ т р а н к а л р о в ӈ ы н _
ынкы ткэлиткугъэк тъэргииӈит	ы н к ы _ т к э л и т к у г ъ э к _ т ъ э р г и и ӈ и т _
ынӄоры vиталинанэн отпучк ратвагъа мури кынмал мытрэлӄытгъэ аӈӄагты мытрайъоӈын	ы н ӄ о ры _ v и т а л и н а н э н _ о т п у ч к _ р а т в а гъа _ м у р и _ к ы н мал _ м ы т р э л ӄ ы т г ъ э _ а ӈ ӄ а г т ы  _ м ы т р а й ъ о ӈ ы н _
ляричанэн ы’лгытумгыӄэй žэня мытрай мытрайъоӈын ынкы мытранымытвагъа тъэр нидэлят	л я р и ч а н э н _ ы ’ л г ы т у м г ы ӄ э й _ ž э н я _ м ы т р а й _ м ы т р а й ъ о ӈ ы н _ ы н к ы _ м ы т р а н ы м ы т в а г ъ а _ т ъ э р _ н и д э л я т _
ынӄоры нэмэ питирэты мытрэлӄытгъэ	ы н ӄ о ры _ н эмэ _ п и т и р э т ы _ м ы т р э л ӄ ы т г ъ э _
мэсӄээӄын ынкы мытратвагъа	м э с ӄ э эӄын _ ы н к ы _ м ы т р а т в а г ъ а  _
нэмэ мачквагты мачквайпы въаӈэты въаӈгыпы элгыӄанъявэты ынкъам ӈутрилы нэмэ мытрарагтыа’	н эмэ _ м а ч к в а г т ы _ м а ч к в а й п ы _ в ъ а ӈ э т ы _ в ъ а ӈ г ы п ы _ э л г ы ӄ а н ъ я в э т ы _ ынкъам _ ӈ у т р и л ы  _ н э м э _ м ы т р а р а г т ы а ’ _
ӄэлюӄы’м диананэн энмэч калеткогыргын рэпкиргъэ	ӄ э л ю ӄ ы ’ м  _ д и а н а н э н _ э н м э ч _ к а л е т к о г ы ргын _ р э п к и ргъэ _
опопы мачынан мачынан нымачпэляткоа’н кэлиткук	о попы _ м ачынан _ м а ч ынан _ н ы м а ч п э л я т к о а ’ н _ к э л и т к у к _
ытлён нылгинытэӈкэлиткуӄин аммытлыӈ аммытлыӈбалтэ ӄонпы нинэпириӄинэт	ы т л ён _ н ы л г и н ы т э ӈ к э л и т к у ӄ ин _ а м м ы т л ы ӈ _ а м м ы т л ы ӈ б а л т э _ ӄ о н пы _ н и н э п и р иӄинэт _
ынӄэ мачынан нымэч нымачпэлятъан	ы н ӄ э _ м а ч ынан _ н ы м э ч _ н ы м а ч п э л я т ъ а н _
пэтле рэркылегнинэт кэлиткутумгыт	п э т л е  _ р э р к ы л е г н и н э т _ к э л и т к у т у мгыт _
ытръэч	ы т р ъэч _
айвэ гым пытӄайвэ тыетгъэк элгыӄанъяквыпы	а й вэ _ г ы м _ п ы т ӄ а й в э _ т ы е т г ъ э к _ э л г ы ӄ а н ъ я к в ы п ы _
ынкы	ы н к ы _
нывилыткуйгыт	н ы в и л ы т к у й г ы т _
ынкы ы’твиӈын гэетлин	ы н к ы _ ы ’ т в и ӈ ы н _ г э е т л и н _
вэлыткорак имыръэнутэ ныйылӄин	в э л ы т корак _ и м ы р ъ э н у т э _ н ы й ы л ӄ и н _
э’льэлетэ	э ’ л ь э л е т э _
ынкъам мытъенмык элгыӄанъяквыпы пэтле	ынкъам _ м ы т ъ е н м ык _ э л г ы ӄ а н ъ я к в ы п ы _ п э т л е  _
ӄлявыл мургин гатапаспортӈылен	ӄ л я выл _ м у р г и н _ г а т а п а с п о р т ӈ ы л е н _
ынкъам айвэ ымъылёӈэт тытъымӄупӄэтгъэк	ынкъам _ а й в э _ ы м ъ ы л ёӈэт _ т ы т ъ ы м ӄ у п ӄ э т г ъ э к _
ымъысоӈэт ымъылёӈэт тыйылӄэтгъэк	ы м ъ ы с о ӈ э т _ ы м ъ ы л ёӈэт _ т ы й ы л ӄ э т г ъ э к _
люутэ пъомпъоӈыт тыльунэт лгинымкыӄин	л ю у т э _ п ъ о м п ъ о ӈ ы т _ т ы л ь у нэт _ л г и н ы м к ы ӄ и н _
ынкъам тыгэсеӈӈонат	ынкъам _ т ы г э с е ӈ ӈ о н а т _
ынӄэн тынтыяатгъан а’нэлёвыргын ынӄо	ы н ӄ эн _ т ы н т ы я а т г ъ а н _ а ’ н э л ё в ы р г ы н _ ы н ӄ о _
тръилегъэ пъомпъоӈэты	т р ъ и л е г ъ э _ п ъ о м п ъ о ӈ э т ы _
тыгынтэгъэ пъомпъоӈэты	т ы г ы н т э г ъ э _ п ъ о м п ъ о ӈ э т ы _
ынӄо мрэнэ гым нагтатэвым	ы н ӄ о _ м р э н э _ г ы м _ н а г т а т э в ы м _
гым трагтыгъак	г ым _ т р а г т ыгъак _
ярагты нагтатгыт	я р а г ты _ н а г т а т г ы т _
ии ынкъам пъомпъоӈытэ тынмигчирэвнэт	и и _ ы н к ъам _ п ъ о м п ъ о ӈ ы т э _ т ы н м и г ч и р э в н э т _
тынититынэт игыт	т ы н и т и т ы н э т _ и г ы т _
тынчикунэт	т ы н ч и к у н э т _
тынчикунэт	т ы н ч и к у н э т _
тынчикунэт	т ы н ч и к у н э т _
и тынититынэт ынкъам игыт вай ӈан ӈоонӄэн	и _ т ы н и т и т ы н э т _ ынкъам _ и г ы т _ в а й  _ ӈ а н _ ӈ о онӄэн _
гым чит омваамвырочгэты тъанэлёсӄэвык яраг рымагтэты	г ым _ ч и т _ о м в а а м в ы р о ч г э т ы _ т ъ а н э л ё с ӄ э в ы к _ я р а г _ р ы м а г тэты _
ынӄо люут ынкы тыльунэт пъомпъоӈыт нымкыӄин	ы н ӄ о _ л ю у т _ ы н к ы _ т ы л ь у нэт _ п ъ о м п ъ о ӈ ы т _ н ы м к ы ӄин _
ынкъам тыгэчеӈӈонат	ынкъам _ т ы г э ч е ӈ ӈ о н а т _
пууръу тытаӈынтыяатын а’нэлёгыргын	п у уръу _ т ы т а ӈ ы н т ы я а т ы н _ а ’ н э л ё г ы р г ы н _
ынкъам пъомпъоӈыт тыгисинэт	ынкъам _ п ъ о м п ъ о ӈ ы т _ т ы г и с и н э т _
наӄам ныгтымранатӄэн	н а ӄам _ н ы г т ы м р а н а т ӄ э н _
мрэнэ нэнугым	м р э н э _ н э н у г ы м _
и ынкы трагтыгъак	и _ ы н к ы _ т р а г т ыгъак _
ытръэч	ы т р ъэч _
гым ынкъам палина гапъомпъоӈӈытаморэ	г ым _ ы н к ъам _ п а л и н а _ г а п ъ о м п ъ о ӈ ӈ ы т а м о р э _
наӄам нилетӄин чама	н а ӄам _ н и л е т ӄин _ ч а м а _
вэнлыги мытэквэнмыкъым	в э н л ы ги _ м ы т э к в э н м ы к ъ ы м _
чама ныкитэ ныкытийгатӄэн ныч нымассьачаӈкытийгатӄэн ынкъам тэӈуйӈэ эмрэнкэ	ч ама _ н ы к и т э _ н ы к ы т и й г а т ӄ э н _ н ы ч _ н ы м а с с ь а ч а ӈ к ы т и й г а т ӄ э н _ ынкъам _ т э ӈ у й ӈэ _ э м р э н к э _
ынкы мытгисинэтэ пъомпъоӈытъым ынкъам лемӄут	ы н к ы _ м ы т г и с и н э т э _ п ъ о м п ъ о ӈ ы т ъ ы м _ ынкъам _ л е м ӄ у т _
лемӄут	л е м ӄ у т _
ынӄо ынӄо мури мытрагтымык	ы н ӄ о _ ы н ӄ о _ м у р и _ м ы т р а г т ы м ы к _
нымӈылтэлӄэн ваӈӄарэмакэн куувэӈэ аӈӄальын	н ы м ӈ ы л т э л ӄэн _ в а ӈ ӄ а р э м а к э н _ к у у в э ӈ э _ а ӈ ӄ а л ь ы н _
нивӄинэ ӄол мытинмык нутэк гэткивмури магляльыморэ лгэсьасаӈвыясеэгатӄэн	н и в ӄ и н э _ ӄ о л _ м ы т и н м ы к _ н у т э к _ г э т к и в м у р и _ м а г л я л ь ы м о р э _ л г э с ь а с а ӈ в ы я с е э г а т ӄ э н _
ымыльо ӄол эргыръокы тылӄутгъэкъымэ рэмкын эвын норгымэглетӄэн	ы м ы л ь о _ ӄ о л _ э р г ы р ъ о к ы _ т ы л ӄ у т г ъ э к ъ ы м э _ р э м кын _ э в ы н _ н о р г ы м э г л е т ӄ э н _
чинитъыттъыгаканъёк рэмкыт ӄача энмэ нымигчирэтӄинэт	ч и н и т ъ ы т т ъ ы г а к а н ъ ё к _ р э м к ы т _ ӄ а ч а _ э н м э _ н ы м и г ч и р э т ӄ и н э т  _
нивигым мычейвыткугъэк китаӄуна момавгъак	н и в и гым _ м ы ч е й выткугъэк _ к и т а ӄ у н а _ м о м а в г ъ а к _
тыльугъэн ӄол каӈэтвальын орвыкъым	т ы л ь у г ъ эн _ ӄ о л _ к а ӈ э т в а л ь ы н _ о р в ы к ъ ы м _
ниви тыӈойӈыкыплыгъан	н и в и _ т ы ӈ о й ӈ ы к ы п л ы г ъ а н _
нивигым этаны гымнин ынӄэнэ пэнин ӄуӈычгытэйкэвытумгын	н и в и гым _ э таны _ г ы м нин _ ы н ӄ э н э _ п э н ин _ ӄ у ӈ ы ч г ы т э й к э в ы т у м г ы н  _
читъым нэрмэйгым гым нэрмэчитивым ваӈӄарэмак тэйкэвык	ч и т ъ ы м _ н э р м э й г ы м _ г ы м _ н э р м э ч и т и в ы м _ в а ӈ ӄ а р э мак _ т э й к э в ы к _
тыгитэгъэн ӄытлыги ӄырым ӄытлыги эмнуӈыльын пэгытту	т ы г и т эгъэн _ ӄ ы т л ы ги _ ӄ ы р ым _ ӄ ы т л ы ги _ э м н у ӈ ы л ь ы н _ п э г ы т т у _
чит тыгынтэвыркынъым инэпирии’	ч и т _ т ы г ы н т э в ы р к ы н ъ ы м _ и н э п и р и и ’ _
мыттэйкэвмыкъым	м ы т т э й к э в м ы к ъ ы м _
лымынкыри энанватъевгъэ ымы инэтрилгъи	л ы м ы н к ы р и  _ э н а н в а т ъ е в г ъ э _ ы м ы  _ и н э т р и л г ъ и _
тагрытыляма муриӈэ	т а г р ы т ы л я м а _ м у р и ӈ э _
ынӄэнэ гым ипэ кымъыӈэнэ нэнатарычваӈӄэн ӄэлюӄ ӈээккэӄэйивым еп	ы н ӄ э н э _ г ы м _ и п э  _ к ы м ъ ы ӈ э нэ _ н э н а т а р ы ч в а ӈ ӄ э н _ ӄ э л ю ӄ _ ӈ э э к к э ӄ э й и в ы м _ е п _
нэнатарычваӈӄээтъымэ	н э н а т а р ы ч в а ӈ ӄ э э т ъ ы м э _
нинэйылӄин гым каарачыко вальэвым ва ынӄэн нэналпынрыӄэн кэгынмычыку	н и н э й ы л ӄ и н _ г ы м _ к а а р а чыко _ в а л ь э в ы м _ в а _ ы н ӄ э н  _ н э н а л п ы нрыӄэн _ к э г ы н м ы ч ы к у _
ытръэч ынӄэнэ ӄол тынтынэт тыгитэнэт ынин кэгынмытъым	ы т р ъэч _ ы н ӄ э н э _ ӄ о л _ т ы н т ы н э т _ т ы г и т э н э т _ ы н и н _ к э г ы н м ы т ъ ы м _
элёльыӈӈоа’тэ аръаля гагты	э л ё л ь ы ӈ ӈ о а ’ т э _ а р ъ а л я _ г а г т ы _
ынӄэн эӄылпэӈэ тыпиринэт ынӈин	ы н ӄ эн _ э ӄ ы л п э ӈ э _ т ы п и р и н э т _ ы н ӈ и н  _
тынинтысӄивнэт ӈоонрэ каарачыкойпы	т ы н и н т ы с ӄ и в н э т _ ӈ о о н р э _ к а а р а ч ы к о й п ы _
ӈоонӄо ы’лык иргъэт	ӈ о о н ӄ о _ ы ’ л ы к _ и р г ъ э т _
ынӄорыӈэ гамӈылтэтлен апаӄайына	ы н ӄ о р ы ӈ э _ г а м ӈ ы лтэтлен _ а п а ӄ а й ы н а _
ытчаяӄэйъым гымнинэ эпэӄэйыну нинъэйӈэвивым	ы т ч а я ӄ э й ъ ы м _ г ы м н и н э _ э п э ӄ э й ы н у _ н и н ъ э й ӈ э в и в ы м _
ытльэ гымыкытльэн ынӄэнэ ынпыччакит ынпычьын чакыгэт	ы т л ь э _ г ы м ы к ы т л ь э н _ ы н ӄ э н э _ ы н п ы ч ч а к и т _ ы н п ы ч ь ы н _ ч а к ы г эт _
гымнан эпэӄэйыну нинъэйӈэвивым ынӄэн ынӈинэ	г ы м нан _ э п э ӄ э й ы н у _ н и н ъ э й ӈ э в и в ы м _ ы н ӄ э н  _ ы н ӈ и н э _
